date,location_lat,location_lon,daily_rainfall_mm,3_day_cumulative_rain,river_level_m,rate_of_rise,elevation_m,slope_degrees,distance_to_river_km,flood_occurred,flood_depth_m
11/25/2017,6.92756,80.68299,2.1,12.1,1.69,-0.287,16.4,1.15,0.47,0,0
12/1/2017,6.92756,80.68299,9,32.2,1.88,0.077,16.4,1.15,0.47,0,0
5/11/2018,6.92756,80.68299,12.9,37.7,1.32,0.041,16.4,1.15,0.47,0,0
10/5/2018,6.92756,80.68299,79.2,166.7,3.78,1.095,16.4,1.15,0.47,1,1.96
12/12/2018,6.92756,80.68299,9.5,22.9,1.41,0.135,16.4,1.15,0.47,0,0
12/16/2018,6.92756,80.68299,0,1.9,1.78,-0.013,16.4,1.15,0.47,0,0
12/24/2018,6.92756,80.68299,4.9,13.8,1.32,-0.047,16.4,1.15,0.47,0,0
10/6/2019,6.92756,80.68299,26.7,54.9,1.89,0.12,16.4,1.15,0.47,0,0
10/26/2019,6.92756,80.68299,132.2,268.4,4.35,1.842,16.4,1.15,0.47,1,2.36
10/29/2019,6.92756,80.68299,124.3,327.6,4.79,1.851,16.4,1.15,0.47,1,3
11/29/2019,6.92756,80.68299,1.9,4.8,1.67,-0.218,16.4,1.15,0.47,0,0
11/30/2019,6.92756,80.68299,41.7,89.6,2.41,0.436,16.4,1.15,0.47,0,0
10/4/2020,6.92756,80.68299,0.3,3,1.31,-0.059,16.4,1.15,0.47,0,0
11/2/2020,6.92756,80.68299,1,3.5,1.59,0.073,16.4,1.15,0.47,0,0
12/12/2020,6.92756,80.68299,0.1,3.7,1.47,-0.172,16.4,1.15,0.47,0,0
5/9/2021,6.92756,80.68299,2.7,8.4,1.43,-0.049,16.4,1.15,0.47,0,0
10/2/2021,6.92756,80.68299,4.9,19,1.24,-0.15,16.4,1.15,0.47,0,0
10/26/2021,6.92756,80.68299,1.9,13.3,1.81,-0.021,16.4,1.15,0.47,0,0
12/24/2021,6.92756,80.68299,6.5,21.2,2.16,-0.085,16.4,1.15,0.47,0,0
5/28/2022,6.92756,80.68299,5.9,12.7,1.27,-0.008,16.4,1.15,0.47,0,0
10/3/2022,6.92756,80.68299,42.1,82.1,1.81,0.372,16.4,1.15,0.47,0,0
10/19/2022,6.92756,80.68299,1.2,10.5,1.47,-0.053,16.4,1.15,0.47,0,0
10/31/2022,6.92756,80.68299,32.4,98.9,2.62,0.372,16.4,1.15,0.47,0,0
11/1/2022,6.92756,80.68299,0.9,16.7,1.83,-0.024,16.4,1.15,0.47,0,0
11/11/2022,6.92756,80.68299,105.1,226.8,4.57,1.518,16.4,1.15,0.47,1,1.73
11/13/2022,6.92756,80.68299,9,20.7,1.37,-0.027,16.4,1.15,0.47,0,0
11/26/2022,6.92756,80.68299,0,10.8,2.06,-0.025,16.4,1.15,0.47,0,0
5/15/2023,6.92756,80.68299,1.1,9.9,1.84,-0.046,16.4,1.15,0.47,0,0
5/26/2023,6.92756,80.68299,6.6,33.4,1.7,-0.118,16.4,1.15,0.47,0,0
11/6/2023,6.92756,80.68299,55.7,128.1,3.07,0.884,16.4,1.15,0.47,0,0
11/21/2023,6.92756,80.68299,41.4,97.9,2.57,0.381,16.4,1.15,0.47,0,0
11/26/2023,6.92756,80.68299,5.9,20,1.41,-0.077,16.4,1.15,0.47,0,0
5/11/2024,6.92756,80.68299,1.9,18.8,1.81,0.048,16.4,1.15,0.47,0,0
5/12/2024,6.92756,80.68299,14.4,41.4,1.69,0.09,16.4,1.15,0.47,0,0
11/8/2024,6.92756,80.68299,7,13.1,1.42,0.023,16.4,1.15,0.47,0,0
12/15/2024,6.92756,80.68299,39.1,92.4,2.64,0.331,16.4,1.15,0.47,0,0
10/9/2016,6.73043,81.32927,0.7,8.4,2.97,-0.16,75.6,2.79,4.74,0,0
10/21/2016,6.73043,81.32927,1.5,8.5,2.22,-0.265,75.6,2.79,4.74,0,0
11/16/2016,6.73043,81.32927,1,5,2.33,-0.049,75.6,2.79,4.74,0,0
11/19/2016,6.73043,81.32927,4.2,20.2,2.32,-0.228,75.6,2.79,4.74,0,0
5/21/2017,6.73043,81.32927,5.9,18.5,2.47,-0.152,75.6,2.79,4.74,0,0
5/30/2017,6.73043,81.32927,2.5,9.1,2.51,-0.006,75.6,2.79,4.74,0,0
11/4/2017,6.73043,81.32927,3,9.6,2.38,-0.117,75.6,2.79,4.74,0,0
11/7/2017,6.73043,81.32927,0.6,2.2,2.28,-0.203,75.6,2.79,4.74,0,0
11/12/2017,6.73043,81.32927,13.3,33.5,2.55,0.061,75.6,2.79,4.74,0,0
11/25/2017,6.73043,81.32927,5.5,13,2.98,0.199,75.6,2.79,4.74,0,0
12/1/2017,6.73043,81.32927,75.2,162,4.46,1.156,75.6,2.79,4.74,0,0
5/11/2018,6.73043,81.32927,52.2,125.3,4.57,0.692,75.6,2.79,4.74,0,0
10/5/2018,6.73043,81.32927,52.8,148.8,4.07,1.166,75.6,2.79,4.74,0,0
12/12/2018,6.73043,81.32927,48.1,97.2,3.91,0.563,75.6,2.79,4.74,0,0
12/16/2018,6.73043,81.32927,2.4,9.9,3.06,0.051,75.6,2.79,4.74,0,0
12/24/2018,6.73043,81.32927,0.9,13.7,2.31,-0.178,75.6,2.79,4.74,0,0
10/6/2019,6.73043,81.32927,0,5.7,3.33,-0.026,75.6,2.79,4.74,0,0
10/26/2019,6.73043,81.32927,105,229.2,4.88,1.355,75.6,2.79,4.74,1,1.44
10/29/2019,6.73043,81.32927,5.3,12.1,2.9,-0.074,75.6,2.79,4.74,0,0
11/29/2019,6.73043,81.32927,2.3,7.4,2.13,0.093,75.6,2.79,4.74,0,0
11/30/2019,6.73043,81.32927,90.6,195,4.86,1.254,75.6,2.79,4.74,0,0
10/4/2020,6.73043,81.32927,1.5,3.3,2.65,-0.105,75.6,2.79,4.74,0,0
11/2/2020,6.73043,81.32927,0,0.2,2.5,0.047,75.6,2.79,4.74,0,0
12/12/2020,6.73043,81.32927,6.4,14.1,3.36,-0.048,75.6,2.79,4.74,0,0
5/9/2021,6.73043,81.32927,7.6,20.9,2.52,-0.084,75.6,2.79,4.74,0,0
10/2/2021,6.73043,81.32927,19.2,39.3,2.96,0.024,75.6,2.79,4.74,0,0
10/26/2021,6.73043,81.32927,0.8,2.1,2.54,-0.163,75.6,2.79,4.74,0,0
12/24/2021,6.73043,81.32927,0,1.6,2.21,-0.25,75.6,2.79,4.74,0,0
5/28/2022,6.73043,81.32927,2.7,6.4,2.78,-0.016,75.6,2.79,4.74,0,0
10/3/2022,6.73043,81.32927,16.8,49.5,4.17,0.208,75.6,2.79,4.74,0,0
10/19/2022,6.73043,81.32927,4.6,16.4,2.57,0.166,75.6,2.79,4.74,0,0
10/31/2022,6.73043,81.32927,39.3,103.9,3.91,0.523,75.6,2.79,4.74,0,0
11/1/2022,6.73043,81.32927,26.9,96.1,3.05,0.411,75.6,2.79,4.74,0,0
11/11/2022,6.73043,81.32927,113.1,239.2,4.85,1.574,75.6,2.79,4.74,1,1.71
11/13/2022,6.73043,81.32927,10.3,28.6,2.57,0.01,75.6,2.79,4.74,0,0
11/26/2022,6.73043,81.32927,0.2,1.6,2.1,-0.095,75.6,2.79,4.74,0,0
5/15/2023,6.73043,81.32927,2,4.4,2.53,-0.114,75.6,2.79,4.74,0,0
5/26/2023,6.73043,81.32927,1.1,3.8,2.55,-0.032,75.6,2.79,4.74,0,0
11/6/2023,6.73043,81.32927,2.1,7.2,2.66,0.043,75.6,2.79,4.74,0,0
11/21/2023,6.73043,81.32927,4.1,26.3,2.96,-0.033,75.6,2.79,4.74,0,0
11/26/2023,6.73043,81.32927,2,5.8,2.43,-0.129,75.6,2.79,4.74,0,0
5/11/2024,6.73043,81.32927,70.9,180.8,4.95,1.149,75.6,2.79,4.74,0,0
5/12/2024,6.73043,81.32927,3.5,8.2,2.11,-0.079,75.6,2.79,4.74,0,0
11/8/2024,6.73043,81.32927,154,386,7.61,2.3,75.6,2.79,4.74,1,3.11
12/15/2024,6.73043,81.32927,1.5,10.7,2.8,-0.188,75.6,2.79,4.74,0,0
10/9/2016,7.41101,81.08338,0.2,5.8,2.13,-0.338,17.8,0.75,0.71,0,0
10/21/2016,7.41101,81.08338,0.8,4.9,1.66,-0.249,17.8,0.75,0.71,0,0
11/16/2016,7.41101,81.08338,31.7,81,3,0.471,17.8,0.75,0.71,1,1.04
11/19/2016,7.41101,81.08338,77.8,214.6,4.38,1.096,17.8,0.75,0.71,1,2.33
5/21/2017,7.41101,81.08338,41.3,98.5,3.46,0.415,17.8,0.75,0.71,0,0
5/30/2017,7.41101,81.08338,1,6.2,1.64,-0.081,17.8,0.75,0.71,0,0
11/4/2017,7.41101,81.08338,7.7,18.2,1.91,0.083,17.8,0.75,0.71,0,0
11/7/2017,7.41101,81.08338,0.1,13.1,1.43,0.02,17.8,0.75,0.71,0,0
11/12/2017,7.41101,81.08338,0.1,0.3,1.62,-0.328,17.8,0.75,0.71,0,0
11/25/2017,7.41101,81.08338,82.2,216.3,4.2,1.155,17.8,0.75,0.71,1,2.19
12/1/2017,7.41101,81.08338,47.6,120.3,3.24,0.747,17.8,0.75,0.71,0,0
5/11/2018,7.41101,81.08338,1.5,5.9,2.22,-0.179,17.8,0.75,0.71,0,0
10/5/2018,7.41101,81.08338,159,412.9,6.96,2.3,17.8,0.75,0.71,1,3.61
12/12/2018,7.41101,81.08338,2,9.8,2.12,-0.194,17.8,0.75,0.71,0,0
12/16/2018,7.41101,81.08338,0.4,5.1,2.23,-0.026,17.8,0.75,0.71,0,0
12/24/2018,7.41101,81.08338,0.4,4.3,2.31,-0.061,17.8,0.75,0.71,0,0
10/6/2019,7.41101,81.08338,1,4.8,2.09,-0.145,17.8,0.75,0.71,0,0
10/26/2019,7.41101,81.08338,0.8,11.5,1.89,-0.2,17.8,0.75,0.71,0,0
10/29/2019,7.41101,81.08338,0.3,2.4,1.61,-0.1,17.8,0.75,0.71,0,0
11/29/2019,7.41101,81.08338,106.5,350.7,6.22,1.755,17.8,0.75,0.71,1,3.03
11/30/2019,7.41101,81.08338,7.8,22,2.39,0.075,17.8,0.75,0.71,0,0
10/4/2020,7.41101,81.08338,6.8,23.6,1.68,-0.046,17.8,0.75,0.71,0,0
11/2/2020,7.41101,81.08338,2.5,8.5,1.32,-0.094,17.8,0.75,0.71,0,0
12/12/2020,7.41101,81.08338,99,225.5,4.92,1.288,17.8,0.75,0.71,1,2.6
5/9/2021,7.41101,81.08338,3.2,10.7,2.45,-0.042,17.8,0.75,0.71,0,0
10/2/2021,7.41101,81.08338,57.1,153.7,4.25,0.632,17.8,0.75,0.71,0,0
10/26/2021,7.41101,81.08338,0.1,0.7,1.8,-0.284,17.8,0.75,0.71,0,0
12/24/2021,7.41101,81.08338,2.1,8.7,1.7,-0.131,17.8,0.75,0.71,0,0
5/28/2022,7.41101,81.08338,8.5,19,1.71,-0.103,17.8,0.75,0.71,0,0
10/3/2022,7.41101,81.08338,2,5.6,1.93,-0.243,17.8,0.75,0.71,0,0
10/19/2022,7.41101,81.08338,0.1,4.1,1.63,-0.059,17.8,0.75,0.71,0,0
10/31/2022,7.41101,81.08338,0.3,3.4,1.92,-0.241,17.8,0.75,0.71,0,0
11/1/2022,7.41101,81.08338,1,2.8,2.42,-0.267,17.8,0.75,0.71,0,0
11/11/2022,7.41101,81.08338,2.9,37.8,1.86,-0.036,17.8,0.75,0.71,0,0
11/13/2022,7.41101,81.08338,1.4,7.8,1.74,0.063,17.8,0.75,0.71,0,0
11/26/2022,7.41101,81.08338,93.2,237.2,4.29,1.248,17.8,0.75,0.71,1,2.08
5/15/2023,7.41101,81.08338,56.5,141.7,3.59,0.611,17.8,0.75,0.71,0,0
5/26/2023,7.41101,81.08338,116,300.3,4.96,1.972,17.8,0.75,0.71,1,2.84
11/6/2023,7.41101,81.08338,9.1,32.2,2.27,0.022,17.8,0.75,0.71,1,0.15
11/21/2023,7.41101,81.08338,1.1,2.6,1.88,0.029,17.8,0.75,0.71,0,0
11/26/2023,7.41101,81.08338,98.5,218.2,4.49,1.096,17.8,0.75,0.71,1,2.32
5/11/2024,7.41101,81.08338,0.6,2.7,1.94,-0.275,17.8,0.75,0.71,0,0
5/12/2024,7.41101,81.08338,45.2,85.6,2.4,0.648,17.8,0.75,0.71,0,0
11/8/2024,7.41101,81.08338,32.7,78.5,3,0.321,17.8,0.75,0.71,0,0
12/15/2024,7.41101,81.08338,20.5,74.3,3.27,0.03,17.8,0.75,0.71,0,0
10/9/2016,6.3664,81.00463,12.4,33.5,1.06,0.221,0.5,2.16,0.71,0,0
10/21/2016,6.3664,81.00463,126.7,392.7,5.71,1.956,0.5,2.16,0.71,1,3.63
11/16/2016,6.3664,81.00463,172.9,447.8,6.55,2.3,0.5,2.16,0.71,0,0
11/19/2016,6.3664,81.00463,63.6,158.6,3.55,0.8,0.5,2.16,0.71,0,0
5/21/2017,6.3664,81.00463,16.9,49.5,2.02,0.128,0.5,2.16,0.71,0,0
5/30/2017,6.3664,81.00463,1.5,3.6,1.31,-0.106,0.5,2.16,0.71,0,0
11/4/2017,6.3664,81.00463,6.5,20.6,1.67,-0.232,0.5,2.16,0.71,0,0
11/7/2017,6.3664,81.00463,1.7,5.2,1.64,0.087,0.5,2.16,0.71,0,0
11/12/2017,6.3664,81.00463,13.3,35.4,1.36,0.138,0.5,2.16,0.71,0,0
11/25/2017,6.3664,81.00463,84.7,168.4,2.81,1.096,0.5,2.16,0.71,0,0
12/1/2017,6.3664,81.00463,13.5,32.7,1.6,0.058,0.5,2.16,0.71,0,0
5/11/2018,6.3664,81.00463,56.8,154.2,3.33,0.876,0.5,2.16,0.71,1,1.52
10/5/2018,6.3664,81.00463,0,4.4,1.43,-0.158,0.5,2.16,0.71,1,0.5
12/12/2018,6.3664,81.00463,0.5,2.5,2.06,-0.188,0.5,2.16,0.71,0,0
12/16/2018,6.3664,81.00463,71.8,201,2.77,1.129,0.5,2.16,0.71,1,1.28
12/24/2018,6.3664,81.00463,29.5,78,2.02,0.311,0.5,2.16,0.71,0,0
10/6/2019,6.3664,81.00463,1.4,4.3,1.12,-0.178,0.5,2.16,0.71,0,0
10/26/2019,6.3664,81.00463,12,31.2,1.07,0.061,0.5,2.16,0.71,1,0.89
10/29/2019,6.3664,81.00463,4.5,11,1.81,0.039,0.5,2.16,0.71,0,0
11/29/2019,6.3664,81.00463,3.9,13.2,1.6,-0.226,0.5,2.16,0.71,0,0
11/30/2019,6.3664,81.00463,3.3,13.6,1.14,-0.07,0.5,2.16,0.71,0,0
10/4/2020,6.3664,81.00463,0,4.4,1.38,-0.172,0.5,2.16,0.71,1,0.36
11/2/2020,6.3664,81.00463,42.8,101.8,2.79,0.501,0.5,2.16,0.71,1,1.12
12/12/2020,6.3664,81.00463,0,2,1.29,-0.143,0.5,2.16,0.71,0,0
5/9/2021,6.3664,81.00463,0,0.6,1.33,-0.306,0.5,2.16,0.71,0,0
10/2/2021,6.3664,81.00463,93.9,234.3,4.04,1.381,0.5,2.16,0.71,1,2.17
10/26/2021,6.3664,81.00463,93.9,246.8,3.88,1.355,0.5,2.16,0.71,1,1.94
12/24/2021,6.3664,81.00463,38.1,84.5,2.72,0.319,0.5,2.16,0.71,0,0
5/28/2022,6.3664,81.00463,45.2,142.9,3.14,0.549,0.5,2.16,0.71,1,1.56
10/3/2022,6.3664,81.00463,10.7,32.8,1.99,0.035,0.5,2.16,0.71,0,0
10/19/2022,6.3664,81.00463,0.5,2.3,1.53,0.095,0.5,2.16,0.71,0,0
10/31/2022,6.3664,81.00463,81.4,260.1,3.99,1.378,0.5,2.16,0.71,1,2.74
11/1/2022,6.3664,81.00463,57.6,159.6,3.22,0.916,0.5,2.16,0.71,1,1.68
11/11/2022,6.3664,81.00463,96.9,217,3.91,1.2,0.5,2.16,0.71,1,2.46
11/13/2022,6.3664,81.00463,0,8.1,1.28,-0.056,0.5,2.16,0.71,0,0
11/26/2022,6.3664,81.00463,13.7,60.6,1.9,0.126,0.5,2.16,0.71,1,0.77
5/15/2023,6.3664,81.00463,44,91.4,2.66,0.598,0.5,2.16,0.71,0,0
5/26/2023,6.3664,81.00463,5.4,22.9,1.18,-0.189,0.5,2.16,0.71,0,0
11/6/2023,6.3664,81.00463,158.9,459.4,6.46,2.3,0.5,2.16,0.71,1,3.78
11/21/2023,6.3664,81.00463,52.3,116,2.61,0.506,0.5,2.16,0.71,0,0
11/26/2023,6.3664,81.00463,137.2,325.7,5.08,1.827,0.5,2.16,0.71,1,3.07
5/11/2024,6.3664,81.00463,0.2,4.2,1.62,-0.373,0.5,2.16,0.71,0,0
5/12/2024,6.3664,81.00463,2.2,5.4,0.48,-0.086,0.5,2.16,0.71,0,0
11/8/2024,6.3664,81.00463,0.7,17.7,1.24,0.076,0.5,2.16,0.71,0,0
12/15/2024,6.3664,81.00463,17,52.6,2.65,0.111,0.5,2.16,0.71,0,0
10/9/2016,8.08571,81.01447,0.3,1.3,0.78,-0.231,50.9,1.49,2.16,0,0
10/21/2016,8.08571,81.01447,0.5,3,0.62,0.027,50.9,1.49,2.16,0,0
11/16/2016,8.08571,81.01447,0,0.4,0.84,-0.376,50.9,1.49,2.16,0,0
11/19/2016,8.08571,81.01447,6.3,17,1.19,0.105,50.9,1.49,2.16,0,0
5/21/2017,8.08571,81.01447,76.1,172.5,3.06,1.185,50.9,1.49,2.16,0,0
5/30/2017,8.08571,81.01447,69.7,134.2,2.87,0.765,50.9,1.49,2.16,0,0
11/4/2017,8.08571,81.01447,6.8,18.3,0.3,-0.155,50.9,1.49,2.16,0,0
11/7/2017,8.08571,81.01447,126.2,310.8,4.28,1.746,50.9,1.49,2.16,1,2.19
11/12/2017,8.08571,81.01447,1.3,3.4,1.06,0.126,50.9,1.49,2.16,0,0
11/25/2017,8.08571,81.01447,1.5,4,1.08,0.057,50.9,1.49,2.16,0,0
12/1/2017,8.08571,81.01447,0.1,0.4,1.21,-0.013,50.9,1.49,2.16,0,0
5/11/2018,8.08571,81.01447,0.6,3,1.13,-0.263,50.9,1.49,2.16,0,0
10/5/2018,8.08571,81.01447,0,3.6,0.94,-0.232,50.9,1.49,2.16,0,0
12/12/2018,8.08571,81.01447,2.5,10.3,1.13,-0.355,50.9,1.49,2.16,0,0
12/16/2018,8.08571,81.01447,141.5,364.4,4.78,1.914,50.9,1.49,2.16,1,3.04
12/24/2018,8.08571,81.01447,0,0.5,0.85,0.14,50.9,1.49,2.16,0,0
10/6/2019,8.08571,81.01447,4.9,16.3,0.72,-0.109,50.9,1.49,2.16,0,0
10/26/2019,8.08571,81.01447,0.1,2.6,0.36,-0.198,50.9,1.49,2.16,0,0
10/29/2019,8.08571,81.01447,6.6,16,0.81,-0.143,50.9,1.49,2.16,0,0
11/29/2019,8.08571,81.01447,8.1,22.3,0.82,-0.051,50.9,1.49,2.16,0,0
11/30/2019,8.08571,81.01447,0.3,7.1,1.13,-0.24,50.9,1.49,2.16,0,0
10/4/2020,8.08571,81.01447,0.2,1.2,0.92,-0.134,50.9,1.49,2.16,0,0
11/2/2020,8.08571,81.01447,0.1,10.7,1.04,0.066,50.9,1.49,2.16,0,0
12/12/2020,8.08571,81.01447,71.2,169.8,2.57,0.934,50.9,1.49,2.16,0,0
5/9/2021,8.08571,81.01447,3.6,12.6,0.55,-0.13,50.9,1.49,2.16,0,0
10/2/2021,8.08571,81.01447,2.1,9.3,0.7,-0.131,50.9,1.49,2.16,0,0
10/26/2021,8.08571,81.01447,0.3,2.1,1.62,0.285,50.9,1.49,2.16,0,0
12/24/2021,8.08571,81.01447,2.1,16.1,1.78,-0.131,50.9,1.49,2.16,0,0
5/28/2022,8.08571,81.01447,23.2,70,1.47,0.392,50.9,1.49,2.16,0,0
10/3/2022,8.08571,81.01447,6.1,15.9,1.29,-0.043,50.9,1.49,2.16,0,0
10/19/2022,8.08571,81.01447,27.4,72,1.29,0.255,50.9,1.49,2.16,0,0
10/31/2022,8.08571,81.01447,86.3,209.9,3.35,1.451,50.9,1.49,2.16,0,0
11/1/2022,8.08571,81.01447,39.3,86.8,1.8,0.476,50.9,1.49,2.16,0,0
11/11/2022,8.08571,81.01447,6.3,21.4,1.74,-0.003,50.9,1.49,2.16,0,0
11/13/2022,8.08571,81.01447,1.8,6.9,0.96,-0.098,50.9,1.49,2.16,0,0
11/26/2022,8.08571,81.01447,3.6,11.4,0.45,-0.015,50.9,1.49,2.16,0,0
5/15/2023,8.08571,81.01447,26.8,72.8,1.92,0.437,50.9,1.49,2.16,0,0
5/26/2023,8.08571,81.01447,0.2,6.1,1.6,-0.361,50.9,1.49,2.16,0,0
11/6/2023,8.08571,81.01447,1.3,3,1.02,-0.017,50.9,1.49,2.16,0,0
11/21/2023,8.08571,81.01447,9.5,27.9,0.65,-0.033,50.9,1.49,2.16,0,0
11/26/2023,8.08571,81.01447,0,8.9,0.65,-0.225,50.9,1.49,2.16,0,0
5/11/2024,8.08571,81.01447,0,5,1.2,-0.176,50.9,1.49,2.16,0,0
5/12/2024,8.08571,81.01447,100.3,224.1,3.74,1.33,50.9,1.49,2.16,1,1.77
11/8/2024,8.08571,81.01447,0.8,2.7,1.48,-0.181,50.9,1.49,2.16,0,0
12/15/2024,8.08571,81.01447,7,19.5,0.55,0.064,50.9,1.49,2.16,0,0
10/9/2016,6.19383,80.39708,0.8,7.6,1.69,-0.001,4.6,1.81,2.52,0,0
10/21/2016,6.19383,80.39708,79.3,183.4,3.12,1.1,4.6,1.81,2.52,1,1.56
11/16/2016,6.19383,80.39708,68.2,197.6,3.26,0.991,4.6,1.81,2.52,1,2.26
11/19/2016,6.19383,80.39708,2.3,7.3,1.37,0.024,4.6,1.81,2.52,0,0
5/21/2017,6.19383,80.39708,35.9,117.2,2.27,0.622,4.6,1.81,2.52,0,0
5/30/2017,6.19383,80.39708,0.2,3.8,0.82,-0.407,4.6,1.81,2.52,0,0
11/4/2017,6.19383,80.39708,1.7,8,1.57,-0.065,4.6,1.81,2.52,0,0
11/7/2017,6.19383,80.39708,1.5,8.2,1.52,-0.251,4.6,1.81,2.52,0,0
11/12/2017,6.19383,80.39708,0.1,2.5,1.71,-0.129,4.6,1.81,2.52,0,0
11/25/2017,6.19383,80.39708,0.6,1.9,1.34,-0.111,4.6,1.81,2.52,0,0
12/1/2017,6.19383,80.39708,7,26.8,1.75,-0.049,4.6,1.81,2.52,0,0
5/11/2018,6.19383,80.39708,5.3,17.7,1.79,-0.028,4.6,1.81,2.52,0,0
10/5/2018,6.19383,80.39708,0.4,4.9,1.83,-0.292,4.6,1.81,2.52,0,0
12/12/2018,6.19383,80.39708,4.6,12.2,1.87,-0.18,4.6,1.81,2.52,0,0
12/16/2018,6.19383,80.39708,80.8,191.6,3.57,1.383,4.6,1.81,2.52,1,1.83
12/24/2018,6.19383,80.39708,0.1,9.4,1.38,-0.214,4.6,1.81,2.52,0,0
10/6/2019,6.19383,80.39708,2.7,5.8,1.05,0.024,4.6,1.81,2.52,0,0
10/26/2019,6.19383,80.39708,7.3,20.1,1.81,-0.065,4.6,1.81,2.52,0,0
10/29/2019,6.19383,80.39708,144.5,364.7,5.88,2.12,4.6,1.81,2.52,1,3.13
11/29/2019,6.19383,80.39708,17.8,33,1.98,0.004,4.6,1.81,2.52,0,0
11/30/2019,6.19383,80.39708,15.1,53.3,1.75,0.01,4.6,1.81,2.52,0,0
10/4/2020,6.19383,80.39708,0,17.2,2.04,-0.049,4.6,1.81,2.52,0,0
11/2/2020,6.19383,80.39708,1.4,2.8,0.69,-0.082,4.6,1.81,2.52,0,0
12/12/2020,6.19383,80.39708,1.4,3.7,2.04,-0.263,4.6,1.81,2.52,0,0
5/9/2021,6.19383,80.39708,9.8,40.5,1.58,0.26,4.6,1.81,2.52,0,0
10/2/2021,6.19383,80.39708,83.3,221.7,4.07,1.262,4.6,1.81,2.52,1,2.26
10/26/2021,6.19383,80.39708,0,1.9,1.81,-0.081,4.6,1.81,2.52,0,0
12/24/2021,6.19383,80.39708,72.9,154.5,3.06,0.715,4.6,1.81,2.52,0,0
5/28/2022,6.19383,80.39708,0.3,1.6,1.19,-0.153,4.6,1.81,2.52,0,0
10/3/2022,6.19383,80.39708,0,1.7,0.8,-0.02,4.6,1.81,2.52,0,0
10/19/2022,6.19383,80.39708,2.4,15.7,1.32,0.065,4.6,1.81,2.52,0,0
10/31/2022,6.19383,80.39708,4.6,21.6,0.92,-0.085,4.6,1.81,2.52,0,0
11/1/2022,6.19383,80.39708,0.2,2.8,1.31,-0.211,4.6,1.81,2.52,0,0
11/11/2022,6.19383,80.39708,37.2,98.4,2.24,0.594,4.6,1.81,2.52,0,0
11/13/2022,6.19383,80.39708,42.8,116.2,2.91,0.66,4.6,1.81,2.52,0,0
11/26/2022,6.19383,80.39708,81.7,182.6,3.43,0.908,4.6,1.81,2.52,0,0
5/15/2023,6.19383,80.39708,5.6,17.9,1.2,-0.097,4.6,1.81,2.52,0,0
5/26/2023,6.19383,80.39708,10.6,27.9,1.32,-0.162,4.6,1.81,2.52,0,0
11/6/2023,6.19383,80.39708,52.9,140.6,2.81,0.881,4.6,1.81,2.52,0,0
11/21/2023,6.19383,80.39708,3.1,10.5,1.19,-0.086,4.6,1.81,2.52,0,0
11/26/2023,6.19383,80.39708,37.3,103.6,2.58,0.49,4.6,1.81,2.52,0,0
5/11/2024,6.19383,80.39708,65.9,197.3,3.84,1.095,4.6,1.81,2.52,1,2.1
5/12/2024,6.19383,80.39708,33.7,74.5,2.12,0.153,4.6,1.81,2.52,0,0
11/8/2024,6.19383,80.39708,0,0.3,1.28,0.021,4.6,1.81,2.52,0,0
12/15/2024,6.19383,80.39708,27,77.4,2.22,0.512,4.6,1.81,2.52,0,0
10/9/2016,8.56591,80.27847,0.9,2.4,2.68,-0.221,79.1,1.81,2.43,0,0
10/21/2016,8.56591,80.27847,0.7,2.4,3.68,-0.198,79.1,1.81,2.43,0,0
11/16/2016,8.56591,80.27847,8.6,22.3,2.74,0.156,79.1,1.81,2.43,0,0
11/19/2016,8.56591,80.27847,2.7,7.5,3.31,-0.302,79.1,1.81,2.43,0,0
5/21/2017,8.56591,80.27847,6.3,19.1,3.12,-0.132,79.1,1.81,2.43,0,0
5/30/2017,8.56591,80.27847,40.8,126.6,4.3,0.868,79.1,1.81,2.43,0,0
11/4/2017,8.56591,80.27847,1.1,5.3,2.74,0.019,79.1,1.81,2.43,0,0
11/7/2017,8.56591,80.27847,0.4,7.3,2.4,0.017,79.1,1.81,2.43,0,0
11/12/2017,8.56591,80.27847,4,17.8,2.91,0.142,79.1,1.81,2.43,0,0
11/25/2017,8.56591,80.27847,6.7,27.7,3.07,0.074,79.1,1.81,2.43,0,0
12/1/2017,8.56591,80.27847,2.4,15,3.46,0.085,79.1,1.81,2.43,0,0
5/11/2018,8.56591,80.27847,86.6,237.9,5.62,1.197,79.1,1.81,2.43,0,0
10/5/2018,8.56591,80.27847,4.4,11.7,3.6,-0.034,79.1,1.81,2.43,0,0
12/12/2018,8.56591,80.27847,1.4,3.9,2.52,-0.229,79.1,1.81,2.43,0,0
12/16/2018,8.56591,80.27847,0.3,3.6,3.46,-0.159,79.1,1.81,2.43,0,0
12/24/2018,8.56591,80.27847,3.8,21.5,2.53,0.074,79.1,1.81,2.43,0,0
10/6/2019,8.56591,80.27847,1.2,4.9,2.6,-0.094,79.1,1.81,2.43,0,0
10/26/2019,8.56591,80.27847,6.3,24.4,2.9,-0.119,79.1,1.81,2.43,0,0
10/29/2019,8.56591,80.27847,44.9,125.3,4.17,0.704,79.1,1.81,2.43,1,1
11/29/2019,8.56591,80.27847,1.3,4.7,1.77,0.08,79.1,1.81,2.43,0,0
11/30/2019,8.56591,80.27847,9.1,25.6,2.94,-0.088,79.1,1.81,2.43,0,0
